Epoch,TruePositiveNode,FalsePositiveNode,TrueNegativeNode,FalseNegativeNode,PrecisionNode,RecallNode,FscoreNode,TruePositiveNet,FalsePositiveNet,TrueNegativeNet,FalseNegativeNet,PrecisionNet,RecallNet,FscoreNet,NodeTrain,NetTrain,NodeValid,NetValid,Time
63,280162,179330,2,1,0.6097211703359362,0.9999964306493005,0.7575477756521621,366791,95567,5477,1053,0.7933051877549432,0.9971373734517893,0.8836186855729087,0.679658055305481,0.39561183005571365,0.6804475784301758,0.534741222858429,1855.65
64,280163,179332,0,0,0.6097193658255259,1.0,0.7575474070448774,366574,94917,6127,1270,0.7943253497901368,0.996547449462272,0.8840191237557802,0.6790719151496887,0.3952392369508743,0.6803332567214966,0.5253884196281433,1885.39
65,280161,179330,2,2,0.6097203209638491,0.9999928612986012,0.7575460958772615,366846,95717,5327,998,0.7930725112038792,0.9972868933569665,0.883533014533837,0.6792410612106323,0.4019497141242027,0.679943323135376,0.5288999080657959,1914.76
66,275855,175348,3984,4308,0.6113766974067105,0.9846232371869234,0.7543555483848031,366402,94918,6126,1442,0.7942469435532818,0.996079859940627,0.883786560921603,0.6797443449497222,0.3934017613530159,0.6807155013084412,0.517734706401825,1943.8
67,246734,158892,20440,33429,0.6082795481551971,0.8806801754692803,0.7195624310101212,366804,96422,4622,1040,0.791846744353728,0.9971727145202858,0.882727086767661,0.6810548722743988,0.3928928285837173,0.6843035817146301,0.5387539863586426,1972.47
68,275235,175946,3386,4928,0.6100323373546315,0.9824102397532865,0.752682732065895,366257,94716,6328,1587,0.7945302653300735,0.9956856710997053,0.883806678675751,0.6819942235946655,0.38800053745508195,0.6823996901512146,0.5326629281044006,2003.02
69,250603,166158,13174,29560,0.6013110631752971,0.8944899933253142,0.7191688046329298,366802,95342,5702,1042,0.7936963370724276,0.9971672774328247,0.8838730198508894,0.6808318018913269,0.3885251358151436,0.6805083155632019,0.5309359431266785,2032.59
70,235595,160102,19230,44568,0.5953924341099377,0.8409211780285049,0.6971710117479952,366890,95722,5322,954,0.7930836208312798,0.9974065092811083,0.8835868486710916,0.6811774849891663,0.3909466311335564,0.6822304129600525,0.5293223261833191,2062.11
71,274747,177091,2241,5416,0.6080652800339945,0.9806683966119724,0.7506738378772707,366971,96076,4968,873,0.7925135029489447,0.9976267113232783,0.8833192320051607,0.6820176482200623,0.3964755728840828,0.6809882521629333,0.5590367913246155,2093.07
72,256939,168648,10684,23224,0.6037284973460185,0.917105399356803,0.7281303577754162,366508,94769,6275,1336,0.7945507796833573,0.9963680255760594,0.8840880884695961,0.6789983808994293,0.38825042396783827,0.6803509593009949,0.5200880765914917,2122.93
