Epoch,NodeTrain,NetTrain,NodeValid,NetValid,Time
63,0.9759377479553223,1.0806463181972503,0.5366390943527222,0.80368572473526,638.16
64,0.9663990080356598,1.0760427594184876,0.5160467028617859,0.9139495491981506,648.36
65,0.9656096339225769,1.0759583294391633,0.49894818663597107,0.9297506809234619,658.68
66,0.9655155420303345,1.0757867217063903,0.5050637125968933,0.9033083915710449,668.7
67,0.9642720699310303,1.0747099220752716,0.5169668793678284,0.7890716195106506,678.6
68,0.9614821135997772,1.074232178926468,0.5293681621551514,0.7761420607566833,688.17
69,0.959601205587387,1.073880422115326,0.5079148411750793,0.8654681444168091,697.91
70,0.9577318012714386,1.0730623960494996,0.5312614440917969,0.7784106135368347,707.79
71,0.9516175150871277,1.0715815782546998,0.533696711063385,0.7572718262672424,718.39
72,0.9518956124782563,1.0709207117557527,0.5061032176017761,0.8386939167976379,728.52
73,0.9511669993400573,1.0709569334983826,0.524213969707489,0.7343512177467346,738.39
74,0.948497861623764,1.0705299139022828,0.5262455344200134,0.7459064722061157,748.0
75,0.9455183804035187,1.0696439564228057,0.5160068273544312,0.7781115770339966,757.94
76,0.9465037822723389,1.0693756341934204,0.516416072845459,0.7351611852645874,768.23
77,0.9426409184932709,1.06882386803627,0.5208441019058228,0.7051558494567871,778.11
78,0.9416788280010223,1.0686629474163056,0.5268745422363281,0.7690714597702026,788.37
79,0.938601416349411,1.0686909019947053,0.5343106985092163,0.6744751930236816,798.45
80,0.9372599363327027,1.0694831013679504,0.5090384483337402,0.741119921207428,808.48
81,0.9367472946643829,1.0673487305641174,0.5290834903717041,0.6901830434799194,818.26
82,0.9319607257843018,1.0677427887916564,0.5249960422515869,0.6553634405136108,827.79
83,0.9381898999214172,1.0671860039234162,0.530985414981842,0.6708772778511047,837.45
84,0.9295019030570983,1.0668372929096221,0.5300204753875732,0.6485581398010254,847.22
85,0.9280950486660003,1.0660336017608643,0.5247015357017517,0.6813400387763977,857.25
86,0.9281503438949585,1.0653289020061494,0.5132369995117188,0.6392531394958496,866.83
87,0.9301447212696076,1.0660586714744569,0.5240921378135681,0.6409763693809509,876.51
88,0.9243991076946259,1.0652439951896668,0.5252804160118103,0.6810109615325928,886.13
89,0.9259335160255432,1.0648212790489198,0.5253589153289795,0.5893139243125916,896.64
90,0.9245448529720306,1.0650075197219848,0.5482277274131775,0.588455080986023,907.25
91,0.9221323609352112,1.0638313114643096,0.5194947123527527,0.642225444316864,917.93
92,0.9240570962429047,1.064565759897232,0.5036455392837524,0.6652992367744446,928.0
