Epoch,Train_Loss,Valid_Loss,Time
146,755.9764801025391,1008.0379638671875,460.9
147,704.6665496826172,818.39892578125,464.04
148,1263.7641052246095,887.603515625,467.19
149,721.080111694336,283.8968811035156,470.34
150,345.9657638549805,179.84152221679688,473.47
151,365.91136169433594,203.06011962890625,476.62
152,360.0301971435547,158.7017364501953,479.77
153,326.76546173095704,157.16493225097656,482.92
154,306.60360565185545,165.67831420898438,486.07
155,282.96632690429686,154.76443481445312,489.23
156,263.3557487487793,145.1129608154297,492.38
157,255.17075805664064,141.8645782470703,495.54
158,251.3056381225586,140.7056884765625,498.68
159,247.66139068603516,140.7083740234375,501.87
160,243.52279205322264,140.53936767578125,505.09
161,239.01352767944337,139.4449005126953,508.27
162,234.9825126647949,138.1741180419922,511.44
163,231.80031051635743,137.31651306152344,514.62
164,229.30633163452148,136.879638671875,517.81
165,227.29535903930665,136.66845703125,520.95
166,225.49180755615234,136.46246337890625,524.1
167,223.8034698486328,136.1776885986328,527.26
168,222.2854148864746,135.87908935546875,530.43
169,220.99863662719727,135.64511108398438,533.6
170,219.8867401123047,135.4839630126953,536.78
171,218.91177978515626,135.36485290527344,539.98
172,218.04090042114257,135.25802612304688,543.15
173,217.26456451416016,135.15328979492188,546.34
174,216.57237014770507,135.0509033203125,549.56
175,215.97735214233398,134.9703826904297,552.7
176,215.48163757324218,134.9118194580078,555.86
177,215.03626708984376,134.8591766357422,559.01
178,214.63288116455078,134.80726623535156,562.19
179,214.26283645629883,134.75469970703125,565.37
180,213.92977066040038,134.70533752441406,568.55
181,213.63932342529296,134.6638946533203,571.73
182,213.38430480957032,134.6310577392578,574.9
183,213.1629997253418,134.6009521484375,578.09
184,212.9627784729004,134.56643676757812,581.27
185,212.7841796875,134.53147888183594,584.44
186,212.62201156616212,134.5045928955078,587.62
187,212.50705490112304,134.49288940429688,590.79
188,212.41080627441406,134.4837646484375,593.95
189,212.31773681640624,134.46607971191406,597.13
190,212.22883377075195,134.44068908691406,600.31
191,212.14562606811523,134.41368103027344,603.48
192,212.0659080505371,134.38491821289062,606.66
193,211.9878028869629,134.35189819335938,609.85
194,211.9117530822754,134.3154296875,613.03
195,211.83855361938475,134.27529907226562,616.22
196,211.76782684326173,134.2338104248047,619.4
197,211.70116958618163,134.19085693359375,622.59
198,211.636873626709,134.1475372314453,625.77
199,211.5764633178711,134.1041717529297,628.96
200,211.5199867248535,134.06121826171875,632.15
201,211.46569747924804,134.01821899414062,635.32
202,211.41594772338868,133.975830078125,638.51
203,211.36963577270507,133.93515014648438,641.69
204,211.3312774658203,133.90036010742188,644.87
205,211.3140525817871,133.88841247558594,648.05
206,211.3094467163086,133.89849853515625,651.21
207,211.30503997802734,133.9043731689453,654.38
208,211.29948806762695,133.90072631835938,657.56
209,211.29364852905275,133.892578125,660.73
210,211.28801574707032,133.882568359375,664.01
211,211.28145904541014,133.86962890625,667.21
212,211.273974609375,133.85147094726562,670.4
213,211.2651580810547,133.8284149169922,673.61
214,211.25597763061523,133.8025360107422,676.8
215,211.24812850952148,133.77618408203125,679.99
216,211.24326782226564,133.7558135986328,683.18
217,211.23837814331054,133.73440551757812,686.37
218,211.23311386108398,133.70985412597656,689.58
219,211.2276969909668,133.68345642089844,692.8
220,211.22212753295898,133.65673828125,696.0
221,211.21614532470704,133.62924194335938,699.21
222,211.21016693115234,133.60096740722656,702.39
223,211.2038833618164,133.57142639160156,705.62
224,211.19774017333984,133.54086303710938,708.83
225,211.19070358276366,133.50889587402344,712.03
226,211.18473892211915,133.47764587402344,715.24
227,211.1783546447754,133.44583129882812,718.43
228,211.17167282104492,133.41395568847656,721.62
229,211.16461791992188,133.38162231445312,724.8
230,211.1587791442871,133.348876953125,727.98
231,211.15246658325196,133.31585693359375,731.15
232,211.14601821899413,133.28347778320312,734.33
233,211.14041900634766,133.25112915039062,737.54
234,211.1342742919922,133.21884155273438,740.72
235,211.12892684936523,133.18734741210938,743.92
236,211.12499237060547,133.1593475341797,747.11
237,211.12137832641602,133.1317138671875,750.29
238,211.11781616210936,133.1033172607422,753.49
239,211.1136573791504,133.07382202148438,756.68
240,211.10994644165038,133.04408264160156,759.88
241,211.10625305175782,133.0145263671875,763.07
242,211.10211868286132,132.98406982421875,766.25
243,211.09845352172852,132.9528350830078,769.43
244,211.09409866333007,132.9220428466797,772.6
245,211.09049072265626,132.89166259765625,775.77
246,211.0867660522461,132.86151123046875,778.95
247,211.08257980346679,132.8302459716797,782.14
248,211.07884826660157,132.7988739013672,785.32
249,211.07492294311524,132.7675323486328,788.51
250,211.07065505981444,132.73719787597656,791.7
251,211.0669692993164,132.7086944580078,794.89
252,211.0634407043457,132.68014526367188,798.1
253,211.05947494506836,132.6507110595703,801.3
254,211.05596618652345,132.62088012695312,804.5
255,211.05189208984376,132.59059143066406,807.71
256,211.0482955932617,132.5601043701172,810.9
257,211.04413681030275,132.52926635742188,814.09
258,211.03975677490234,132.49746704101562,817.28
259,211.0356559753418,132.46556091308594,820.47
260,211.0312927246094,132.43408203125,823.66
261,211.0276336669922,132.40243530273438,826.84
262,211.02352905273438,132.37030029296875,829.99
263,211.01952896118163,132.3377685546875,833.14
264,211.01554183959962,132.3053741455078,836.29
265,211.01167068481445,132.2730255126953,839.47
266,211.00739669799805,132.24061584472656,842.65
267,211.00262985229492,132.20774841308594,845.83
268,210.99842834472656,132.17495727539062,849.0
269,210.9942428588867,132.1418914794922,852.15
270,210.99032897949218,132.10867309570312,855.29
271,210.98651657104492,132.07546997070312,858.48
272,210.98243408203126,132.04165649414062,861.65
273,210.9783462524414,132.00790405273438,864.84
274,210.97381820678712,131.97418212890625,868.01
275,210.96936264038087,131.940673828125,871.19
276,210.96497192382813,131.90713500976562,874.37
277,210.96050872802735,131.87338256835938,877.55
278,210.95608291625976,131.83908081054688,880.73
279,210.95137252807618,131.8054962158203,883.93
280,210.94670715332032,131.77099609375,887.13
281,210.94269943237305,131.73568725585938,890.33
282,210.9380241394043,131.70069885253906,893.51
283,210.93346557617187,131.66610717773438,896.7
284,210.92891464233398,131.63121032714844,899.88
285,210.924161529541,131.5957489013672,903.08
286,210.91932754516603,131.5596466064453,906.26
287,210.91413040161132,131.52394104003906,909.44
288,210.90892333984374,131.4884796142578,912.62
289,210.90372161865236,131.45266723632812,915.8
290,210.89857711791993,131.4167022705078,919.0
291,210.89456100463866,131.38043212890625,922.19
292,210.89045791625978,131.34429931640625,925.37
293,210.8853858947754,131.30812072753906,928.55
294,210.8806884765625,131.27175903320312,931.74
295,210.87547302246094,131.23509216308594,934.93
296,210.87042312622071,131.19818115234375,938.12
297,210.86588592529296,131.16146850585938,941.32
298,210.86082382202147,131.12469482421875,944.51
299,210.85583114624023,131.0877685546875,947.72
300,210.85099258422852,131.0503692626953,950.92
301,210.84589538574218,131.0132293701172,954.1
302,210.84057846069337,130.9757080078125,957.29
303,210.83529510498047,130.93861389160156,960.48
304,210.8302879333496,130.90093994140625,963.68
305,210.8250617980957,130.86305236816406,966.87
306,210.82050323486328,130.82496643066406,970.05
307,210.81509857177736,130.7869873046875,973.23
308,210.8100341796875,130.74884033203125,976.41
309,210.80452575683594,130.70986938476562,979.58
310,210.7990608215332,130.67115783691406,982.79
311,210.79342803955078,130.63217163085938,985.99
312,210.78831100463867,130.59307861328125,989.2
313,210.78313064575195,130.55410766601562,992.39
314,210.7780502319336,130.5148162841797,995.59
315,210.772225189209,130.47518920898438,998.79
316,210.76614074707032,130.4357147216797,1001.98
317,210.76026077270507,130.39613342285156,1005.17
318,210.7555046081543,130.35650634765625,1008.38
319,210.7499526977539,130.31678771972656,1011.57
320,210.7442726135254,130.2771453857422,1014.75
321,210.7390007019043,130.23692321777344,1017.93
322,210.73296890258788,130.19659423828125,1021.08
323,210.72727890014647,130.15625,1024.25
324,210.72221298217772,130.11590576171875,1027.43
325,210.7164291381836,130.0751495361328,1030.6
326,210.71092147827147,130.03382873535156,1033.78
327,210.7051658630371,129.99310302734375,1036.97
328,210.69923400878906,129.95213317871094,1040.15
329,210.69375305175782,129.9104461669922,1043.34
330,210.68733444213868,129.86862182617188,1046.53
331,210.68150253295897,129.82748413085938,1049.71
332,210.67591247558593,129.78570556640625,1052.9
333,210.67030487060546,129.7436065673828,1056.07
334,210.66371307373046,129.70175170898438,1059.25
335,210.65779571533204,129.65982055664062,1062.43
336,210.65215682983398,129.61729431152344,1065.61
337,210.64574966430663,129.57452392578125,1068.8
338,210.63987731933594,129.5324249267578,1071.97
339,210.63373413085938,129.4892578125,1075.17
340,210.62817840576173,129.4467315673828,1078.36
341,210.62189331054688,129.4037322998047,1081.58
342,210.6153549194336,129.3601837158203,1084.76
343,210.60912399291993,129.31671142578125,1087.93
344,210.60308380126952,129.27395629882812,1091.12
345,210.59693908691406,129.23037719726562,1094.31
346,210.590177154541,129.18621826171875,1097.49
347,210.58421096801757,129.14230346679688,1100.66
348,210.57830123901368,129.09864807128906,1103.83
349,210.5716651916504,129.0543670654297,1107.03
350,210.56502380371094,129.00949096679688,1110.23
351,210.55900039672852,128.96531677246094,1113.43
352,210.55232772827148,128.9211883544922,1116.63
353,210.54582672119142,128.87612915039062,1119.83
354,210.53900527954102,128.83126831054688,1123.02
355,210.53286743164062,128.7864990234375,1126.23
356,210.52632904052734,128.7416534423828,1129.42
357,210.52062530517577,128.6957550048828,1132.63
358,210.5136688232422,128.65003967285156,1135.83
359,210.50641174316405,128.6048583984375,1139.01
360,210.4995880126953,128.5594482421875,1142.2
361,210.4928985595703,128.51275634765625,1145.38
362,210.48614807128905,128.46717834472656,1148.56
363,210.4799835205078,128.4219512939453,1151.74
364,210.47308425903321,128.37521362304688,1154.92
365,210.46617889404297,128.32821655273438,1158.1
366,210.45953598022462,128.28199768066406,1161.29
367,210.45262603759767,128.23583984375,1164.45
368,210.44616928100587,128.1884307861328,1167.63
369,210.43920288085937,128.14088439941406,1170.82
370,210.43190536499023,128.09410095214844,1174.01
371,210.42487030029298,128.0467529296875,1177.19
372,210.41853408813478,127.99869537353516,1180.39
373,210.41091384887696,127.95122528076172,1183.58
374,210.40398330688475,127.90426635742188,1186.78
375,210.39722442626953,127.85607147216797,1189.98
376,210.3899124145508,127.80719757080078,1193.18
377,210.3833206176758,127.76007080078125,1196.38
378,210.37602996826172,127.71150207519531,1199.57
379,210.36803436279297,127.66275024414062,1202.77
380,210.36112442016602,127.6138687133789,1205.96
381,210.35428771972656,127.56501770019531,1209.15
382,210.34731216430663,127.51619720458984,1212.34
383,210.3397705078125,127.46703338623047,1215.5
384,210.33276824951173,127.41802978515625,1218.69
385,210.32496643066406,127.36898803710938,1221.88
386,210.31783065795898,127.31951141357422,1225.05
387,210.30989685058594,127.27009582519531,1228.23
388,210.30283966064454,127.2203369140625,1231.39
389,210.29550170898438,127.17024993896484,1234.53
390,210.28770294189454,127.12017059326172,1237.68
391,210.28113174438477,127.06977081298828,1240.86
392,210.27393341064453,127.0196533203125,1244.03
393,210.2660255432129,126.96875762939453,1247.2
394,210.25774459838868,126.917724609375,1250.36
395,210.25073699951173,126.86717987060547,1253.53
396,210.24331436157226,126.8162841796875,1256.7
397,210.23510055541993,126.76457214355469,1259.87
398,210.22784271240235,126.71317291259766,1263.05
399,210.22039413452148,126.66253662109375,1266.23
400,210.2122787475586,126.61089324951172,1269.41
401,210.20475387573242,126.5592269897461,1272.62
402,210.1966911315918,126.5079345703125,1275.81
403,210.1890022277832,126.45609283447266,1279.0
404,210.18180770874022,126.40376281738281,1282.18
405,210.17314529418945,126.35205078125,1285.39
406,210.16550521850587,126.29959869384766,1288.59
407,210.158740234375,126.24642181396484,1291.8
408,210.1495620727539,126.1931381225586,1295.0
409,210.14142990112305,126.14034271240234,1298.19
410,210.13354721069337,126.0879135131836,1301.39
411,210.12525024414063,126.0345230102539,1304.58
412,210.11702423095704,125.98158264160156,1307.77
413,210.10984573364257,125.92888641357422,1310.96
414,210.10102462768555,125.87467193603516,1314.14
415,210.09323120117188,125.82090759277344,1317.32
416,210.08525695800782,125.76797485351562,1320.49
417,210.07743301391602,125.71422576904297,1323.66
418,210.06878128051758,125.65974426269531,1326.82
419,210.06088104248047,125.60620880126953,1329.97
420,210.0528938293457,125.5523910522461,1333.13
421,210.04431838989257,125.49639129638672,1336.27
422,210.03585815429688,125.44125366210938,1339.44
423,210.02752838134765,125.3874740600586,1342.6
424,210.01858367919922,125.33164978027344,1345.78
425,210.01041412353516,125.27632904052734,1348.95
426,210.00273742675782,125.2225341796875,1352.14
427,209.99394912719725,125.1665267944336,1355.3
428,209.98497924804687,125.10970306396484,1358.48
429,209.97741165161133,125.05583190917969,1361.65
430,209.9683494567871,124.9996337890625,1364.83
431,209.9597427368164,124.94247436523438,1367.99
432,209.9514923095703,124.88861846923828,1371.17
433,209.94319686889648,124.8328857421875,1374.35
434,209.93374938964843,124.77458953857422,1377.53
435,209.92600021362304,124.72028350830078,1380.73
436,209.9169723510742,124.66407012939453,1383.91
437,209.90746688842773,124.60481262207031,1387.1
438,209.89901580810547,124.54964447021484,1390.27
439,209.89034118652344,124.49295806884766,1393.44
440,209.88054885864258,124.43238067626953,1396.61
441,209.8715072631836,124.37738800048828,1399.77
442,209.86435546875,124.3224105834961,1402.94
443,209.85448455810547,124.26110076904297,1406.14
444,209.84614028930665,124.20559692382812,1409.34
445,209.83820724487305,124.15128326416016,1412.54
446,209.8286247253418,124.08820343017578,1415.72
447,209.81921997070313,124.03144836425781,1419.0
448,209.81174697875977,123.97772216796875,1422.23
449,209.80046997070312,123.91197204589844,1425.42
450,209.7911804199219,123.85486602783203,1428.61
451,209.7835906982422,123.80255126953125,1431.83
452,209.77387161254882,123.73651123046875,1435.03
453,209.76371994018555,123.67915344238281,1438.23
454,209.75664672851562,123.62834930419922,1441.42
455,209.74550094604493,123.55986785888672,1444.61
456,209.73585052490233,123.50105285644531,1447.81
457,209.7298141479492,123.45213317871094,1451.0
458,209.71830825805665,123.38080596923828,1454.21
459,209.70730743408203,123.32154846191406,1457.41
460,209.70180130004883,123.27535247802734,1460.59
461,209.68972930908203,123.1992416381836,1463.78
462,209.67848281860353,123.1409683227539,1466.96
463,209.67456970214843,123.0986557006836,1470.11
464,209.66130142211915,123.0154800415039,1473.29
465,209.64907531738282,122.95976257324219,1476.47
466,209.647306060791,122.92202758789062,1479.66
467,209.63171463012696,122.82987976074219,1482.87
468,209.62085647583007,122.7801513671875,1486.06
469,209.62068710327148,122.74596405029297,1489.24
470,209.60106048583984,122.63884735107422,1492.43
471,209.5918281555176,122.6005630493164,1495.62
472,209.5948059082031,122.56822204589844,1498.81
473,209.56862258911133,122.44129943847656,1502.01
474,209.56382446289064,122.4256362915039,1505.21
475,209.57045211791993,122.38863372802734,1508.39
476,209.53389587402344,122.2377700805664,1511.59
477,209.53809127807617,122.26201629638672,1514.78
478,209.5459312438965,122.20348358154297,1518.0
479,209.49670028686523,122.02864837646484,1521.17
480,209.51680068969728,122.11627960205078,1524.35
481,209.52025680541993,122.00057220458984,1527.53
482,209.45798263549804,121.81656646728516,1530.74
483,209.5043571472168,121.9990005493164,1533.93
484,209.4901596069336,121.7630386352539,1537.14
485,209.42739791870116,121.61587524414062,1540.35
486,209.51190185546875,121.92073822021484,1543.57
487,209.44362030029296,121.4740219116211,1546.76
488,209.41820831298827,121.45881652832031,1549.98
489,209.56303863525392,121.86730194091797,1553.19
490,209.3693534851074,121.14212799072266,1556.39
491,209.45192794799806,121.42771911621094,1559.57
492,209.71338500976563,121.74300384521484,1562.74
493,209.3099494934082,120.83610534667969,1565.93
494,209.539208984375,121.75047302246094,1569.11
495,210.00778350830078,121.31908416748047,1572.3
496,209.54858016967773,120.64279174804688,1575.49
497,209.80624084472657,122.9509048461914,1578.68
498,210.25953750610353,120.56805419921875,1581.85
499,210.812548828125,120.44824981689453,1585.04
500,211.33268508911132,125.38560485839844,1588.22
501,210.05684432983398,121.22370147705078,1591.39
502,213.45134201049805,121.00528717041016,1594.56
503,217.9398193359375,126.4854736328125,1597.73
504,212.62351760864257,127.7357177734375,1600.9
505,215.49420318603515,131.81475830078125,1604.06
506,232.94148483276368,120.87956237792969,1607.22
507,238.09419021606445,135.16954040527344,1610.41
508,227.7375389099121,179.15219116210938,1613.6
509,241.0626594543457,140.69703674316406,1616.77
510,314.70585403442385,120.23588562011719,1619.94
511,353.3882179260254,239.02706909179688,1623.11
512,276.24102478027345,337.3789367675781,1626.29
513,375.75626678466796,262.8849792480469,1629.48
514,774.7782989501953,149.72166442871094,1632.67
515,845.0291885375976,636.1251220703125,1635.86
516,545.3033996582031,1256.66064453125,1639.04
517,1076.1623138427735,451.33331298828125,1642.21
518,2536.7752014160155,231.9943084716797,1645.4
519,2712.6088272094726,3021.226806640625,1648.58
520,1306.1681289672852,3541.19580078125,1651.76
521,4416.299822998047,485.983642578125,1654.95
522,8015.33814086914,5900.6201171875,1658.13
523,2340.7867126464844,6372.0361328125,1661.32
524,7634.758728027344,159.669677734375,1664.52
525,5116.83427734375,7647.923828125,1667.74
526,3853.8177734375,112.89535522460938,1670.93
527,2225.4633666992186,3424.3291015625,1674.12
528,2088.90869140625,181.40773010253906,1677.3
529,671.0762702941895,1239.426025390625,1680.46
530,1286.3995483398437,715.650634765625,1683.64
531,397.43911361694336,115.6514892578125,1686.81
532,378.26482009887695,345.01739501953125,1689.97
533,383.79027862548827,144.53094482421875,1693.13
534,223.54989852905274,137.15048217773438,1696.3
535,262.4884735107422,158.31509399414062,1699.46
536,235.5658447265625,107.80052947998047,1702.63
537,216.46000061035156,112.31120300292969,1705.8
538,223.93938827514648,109.87828063964844,1708.97
539,214.06620330810546,103.68153381347656,1712.14
540,212.57568588256837,106.56206512451172,1715.33
541,213.20088272094728,104.01658630371094,1718.49
542,211.4841636657715,102.66792297363281,1721.66
543,211.76395416259766,102.71205139160156,1724.84
544,211.34016189575195,102.15579986572266,1728.0
545,210.88737945556642,102.20380401611328,1731.17
546,210.91837615966796,102.0173568725586,1734.38
547,210.80265884399415,101.69744110107422,1737.61
548,210.76502227783203,101.5675277709961,1740.78
549,210.7152114868164,101.46451568603516,1743.93
550,210.6335906982422,101.41043090820312,1747.11
551,210.60133438110353,101.34578704833984,1750.26
552,210.57464294433595,101.25508117675781,1753.41
553,210.55107498168945,101.18671417236328,1756.57
554,210.52749633789062,101.14006042480469,1759.73
555,210.50000762939453,101.10712432861328,1762.9
556,210.4783088684082,101.0760269165039,1766.06
557,210.4603485107422,101.0412368774414,1769.24
558,210.443408203125,101.00994110107422,1772.41
559,210.42655334472656,100.9862289428711,1775.59
560,210.40960845947265,100.96936798095703,1778.78
561,210.39369049072266,100.95773315429688,1781.98
562,210.3794853210449,100.94792938232422,1785.16
563,210.3660690307617,100.93997192382812,1788.29
564,210.35307922363282,100.9353256225586,1791.53
565,210.34031372070314,100.9334945678711,1794.72
566,210.32768859863282,100.93228912353516,1797.88
567,210.31567764282227,100.93067932128906,1801.05
568,210.3038230895996,100.92916107177734,1804.24
569,210.292227935791,100.92800903320312,1807.47
570,210.28078231811523,100.92720031738281,1810.66
571,210.26960067749025,100.92646026611328,1813.87
572,210.25882568359376,100.92688751220703,1817.09
573,210.2483703613281,100.92877960205078,1820.27
574,210.2380714416504,100.93084716796875,1823.47
575,210.22824935913087,100.93275451660156,1826.65
576,210.21855392456055,100.93486022949219,1829.83
577,210.20905456542968,100.9373779296875,1833.01
578,210.19969482421874,100.93997955322266,1836.15
579,210.19037780761718,100.94293975830078,1839.29
580,210.1807373046875,100.9461669921875,1842.45
581,210.17136993408204,100.94873809814453,1845.63
582,210.16195526123047,100.95199584960938,1848.83
583,210.15276870727538,100.95626068115234,1852.06
584,210.14397964477538,100.9603042602539,1855.25
585,210.13541488647462,100.96363067626953,1858.44
586,210.12708587646483,100.96625518798828,1861.61
587,210.1186538696289,100.96851348876953,1864.81
588,210.11053390502929,100.9699935913086,1867.99
589,210.10248947143555,100.9708251953125,1871.19
590,210.09455642700195,100.97129821777344,1874.37
591,210.08683319091796,100.97138214111328,1877.55
592,210.07916259765625,100.9708023071289,1880.73
593,210.07165908813477,100.9697494506836,1883.92
594,210.06417007446288,100.96868896484375,1887.09
595,210.05670700073242,100.96763610839844,1890.26
596,210.04877014160155,100.9660873413086,1893.42
597,210.03861083984376,100.96431732177734,1896.62
598,210.02670288085938,100.96261596679688,1899.78
599,209.99528732299805,100.96068572998047,1902.95
600,209.93520126342773,100.95845031738281,1906.11
601,209.81955261230468,100.95706176757812,1909.27
602,209.557706451416,100.9552230834961,1912.44
603,208.2570945739746,100.94925689697266,1915.6
604,198.4518943786621,100.9343032836914,1918.79
605,210.70939407348632,101.01749420166016,1921.97
606,210.27576446533203,101.7320327758789,1925.16
607,210.66743240356445,101.20162963867188,1928.36
608,210.7244873046875,101.19485473632812,1931.54
609,210.84217529296876,101.03001403808594,1934.72
610,210.61708221435546,101.00718688964844,1937.9
611,210.6099853515625,100.93069458007812,1941.07
612,210.51763916015625,100.7766342163086,1944.24
613,210.4898681640625,100.72915649414062,1947.39
614,210.41545944213868,100.68689727783203,1950.55
615,210.36143646240234,100.68566131591797,1953.74
616,210.32553939819337,100.6319580078125,1956.93
617,210.29096603393555,100.6024398803711,1960.12
618,210.2605842590332,100.59075927734375,1963.33
619,210.2222755432129,100.59573364257812,1966.52
620,210.19506149291993,100.58842468261719,1969.7
621,210.1694206237793,100.57564544677734,1972.89
