Epoch,TruePositiveNode,FalsePositiveNode,TrueNegativeNode,FalseNegativeNode,PrecisionNode,RecallNode,FscoreNode,TruePositiveNet,FalsePositiveNet,TrueNegativeNet,FalseNegativeNet,PrecisionNet,RecallNet,FscoreNet,NodeTrain,NetTrain,NodeValid,NetValid,Time
50,226070,150871,28461,54093,0.5997490323419314,0.8069231126165839,0.6880798168935206,366830,94108,6936,1014,0.7958337129939385,0.9972433966572787,0.8852267544420608,0.6887276530265808,0.4053593873977661,0.6902393102645874,0.5112513303756714,3454.43
51,224222,149555,29777,55941,0.5998817476730778,0.8003269525240664,0.6857571030981435,366851,94398,6646,993,0.7953426457293132,0.997300486075619,0.884945355949212,0.6894022107124329,0.40439910143613816,0.6907714009284973,0.5159287452697754,3526.42
52,217028,146860,32472,63135,0.5964142813173284,0.7746490435924801,0.6739466284502315,367008,95196,5848,836,0.7940389957681024,0.9977272974413066,0.8843054859478007,0.6877695381641388,0.4023126572370529,0.6905925869941711,0.5146801471710205,3599.76
53,228907,152574,26758,51256,0.6000482330705854,0.8170493605508222,0.6919340309894747,367008,95122,5922,836,0.7941661437257914,0.9977272974413066,0.8843843301115457,0.6881053745746613,0.4042713940143585,0.6881963014602661,0.5129709243774414,3672.9
54,240070,155797,23535,40093,0.6064410521715626,0.8568940224083836,0.7102347528955816,367063,95258,5786,781,0.793957012551885,0.9978768173464838,0.88431335939241,0.6869330644607544,0.4016548082232475,0.6863126754760742,0.5129300355911255,3742.89
55,240347,153625,25707,39816,0.6100611210949002,0.8578827325521214,0.7130530235041943,367010,95186,5858,834,0.7940570666989762,0.9977327345287677,0.8843188280082889,0.6880783319473267,0.4027593180537224,0.6851665377616882,0.5135877132415771,3813.67
56,236351,154108,25224,43812,0.6053157950002434,0.843619607157262,0.7048710003548945,367099,95426,5618,745,0.7936846656937463,0.9979746849207817,0.884182815109909,0.6868015587329864,0.4015475109219551,0.6866614818572998,0.5185871124267578,3885.19
57,236616,151244,28088,43547,0.6100551745475171,0.8445654850926068,0.7084067464742979,366984,94969,6075,860,0.7944184798020578,0.9976620523917747,0.8845151283988735,0.6866594910621643,0.404573467373848,0.6880029439926147,0.5171404480934143,3956.28
58,244003,153042,26290,36160,0.6145474694304172,0.87093227870918,0.7206146412918926,367286,97341,3703,558,0.7904964627539941,0.9984830525983841,0.8823995070098538,0.6872354388237,0.4074957653880119,0.6811912655830383,0.5102009177207947,4028.15
59,221350,142799,36533,58813,0.6078555756022946,0.7900757773153486,0.6870894845975242,366992,95191,5853,852,0.7940404558367573,0.9976838007416188,0.8842893062514834,0.6916584432125091,0.4062500029802322,0.689836323261261,0.5196520090103149,4100.21
60,233315,145300,34032,46848,0.616232848672134,0.8327830584338403,0.7083266290009685,367051,95058,5986,793,0.7942952853114741,0.9978441948217179,0.884510327693255,0.6926344454288482,0.40139973908662796,0.6886424422264099,0.5087553262710571,4172.11
61,220395,139764,39568,59768,0.611938060689862,0.7866670473974079,0.6883880297725207,367039,95083,5961,805,0.7942469737428645,0.9978115722969519,0.8844675565023146,0.6884539484977722,0.4002718091011047,0.6868523359298706,0.5131964683532715,4242.41
62,221024,143586,35746,59139,0.6061929184608211,0.7889121689873395,0.6855870205483169,367033,95014,6030,811,0.7943629111324173,0.997795261034569,0.8845330290363433,0.6908923864364624,0.40072134882211685,0.6923077702522278,0.516392171382904,4284.92
63,226598,147386,31946,53565,0.605902926328399,0.8088077297858747,0.6928045225308684,367008,94894,6150,836,0.7945581530281315,0.9977272974413066,0.8846273437895452,0.6886859714984894,0.39809472411870955,0.6905134916305542,0.5158076286315918,4315.95
64,241955,153200,26132,38208,0.6123040325948046,0.8636222484767796,0.7165661214420467,367015,94918,6126,829,0.7945199844999167,0.9977463272474201,0.8846111666146446,0.6911239862442017,0.3978423848748207,0.6873331069946289,0.511662483215332,4344.53
65,232281,149532,29800,47882,0.6083632563584791,0.829092349810646,0.7017807292107265,366986,94765,6279,858,0.7947703415910307,0.9976674894792358,0.8847353226574414,0.6896167874336243,0.39699155986309054,0.6898937225341797,0.51604163646698,4374.05
66,215717,141320,38012,64446,0.6041866809322283,0.769969624825548,0.6770778405524168,366973,94785,6259,871,0.794730140030059,0.9976321484107393,0.8846965171250792,0.6895175814628601,0.39641775786876676,0.693253219127655,0.5191765427589417,4402.94
67,217105,142968,36364,63058,0.6029471801551352,0.774923883596335,0.678203037629874,366845,94342,6702,999,0.7954365582724578,0.9972841748132361,0.8849970628360098,0.6928250372409821,0.3956337973475456,0.6940418481826782,0.5223929286003113,4432.23
68,238959,152946,26386,41204,0.6097370536226892,0.8529284737813344,0.7111155418796908,366832,94191,6853,1012,0.7956913212572908,0.9972488337447396,0.8851408006350837,0.6895476341247558,0.4012932628393173,0.6885677576065063,0.5065082907676697,4461.06
69,211239,137218,42114,68924,0.6062125312448882,0.7539860723935708,0.6720721580605135,366920,94501,6543,924,0.7951957106416916,0.9974880655930232,0.8849282195679306,0.6921519100666046,0.39486138373613355,0.6929897665977478,0.5196200013160706,4489.9
70,214612,139153,40179,65551,0.6066513080717425,0.7660254923026952,0.6770863568102371,366897,94199,6845,947,0.7957063171226816,0.9974255390872218,0.8852196781431708,0.6923116862773895,0.3952933445572853,0.6928093433380127,0.5125948190689087,4519.28
71,236922,150339,28993,43241,0.6117889485385825,0.8456577064066275,0.7099594860238767,366955,94474,6570,889,0.7952577753023758,0.9975832146235905,0.885004093947349,0.6940618038177491,0.39824686497449874,0.6898135542869568,0.5066934823989868,4548.47
72,199809,131413,47919,80354,0.603247972658821,0.7131883938992658,0.653627419710984,366886,94400,6644,958,0.7953547257016255,0.9973956351061863,0.8849902910279449,0.6924454212188721,0.39410596042871476,0.6970294117927551,0.5235326290130615,4577.66
73,210128,137567,41765,70035,0.6043457628093588,0.7500205237665216,0.6693488017991328,366894,94162,6882,950,0.7957688436979455,0.9974173834560303,0.8852551574375678,0.6975371360778808,0.39475917965173724,0.6960257291793823,0.5156285762786865,4606.23
74,208941,136604,42728,71222,0.6046708822295215,0.7457837044863169,0.6678546542476682,366727,94045,6999,1117,0.7958968860955092,0.9969633866530377,0.885155488187532,0.7034155189990997,0.39569530785083773,0.6980029940605164,0.527770459651947,4634.63
75,229867,143581,35751,50296,0.6155261241190206,0.8204759372222599,0.7033755551849649,367067,95129,5915,777,0.7941803910029511,0.9978876915214058,0.88445617078695,0.6902029395103455,0.4096201628446579,0.6877276301383972,0.5069341063499451,4663.38
76,200485,132622,46710,79678,0.6018636654288262,0.7156012749720698,0.6538229491088754,366862,94090,6954,982,0.7958789635363335,0.9973303900566545,0.8852890216651624,0.6940204560756683,0.396751743555069,0.6975986361503601,0.5240819454193115,4692.58
77,212518,141735,37597,67645,0.5999045879639693,0.7585512719381218,0.6699641875362539,366936,94466,6578,908,0.7952631327995977,0.997531562292711,0.884987084652805,0.6969130635261536,0.3928960859775543,0.6928852200508118,0.5107725858688354,4720.69
78,215183,139461,39871,64980,0.6067577627141584,0.7680635915520607,0.6779477857049465,366899,94343,6701,945,0.7954587830249631,0.9974309761746828,0.8850686177308507,0.689340454339981,0.39846351742744446,0.6924219727516174,0.5030785799026489,4749.95
79,204500,135553,43779,75663,0.6013768441978162,0.7299322180302181,0.6594476762934204,366864,94368,6676,980,0.7954001456967427,0.9973358271441154,0.8849948617497069,0.69916473031044,0.3978095054626465,0.6978033185005188,0.5198708772659302,4778.51
80,206944,139178,40154,73219,0.597893228399235,0.7386557111395866,0.6608620675890371,366876,94215,6829,968,0.7956694014847394,0.9973684496688814,0.8851743502204635,0.69613396525383,0.39216979295015336,0.6981062293052673,0.5113822221755981,4806.94
81,190153,125705,53627,90010,0.6020205282120447,0.6787227435457216,0.6380748329337389,366896,94247,6797,948,0.7956230496830701,0.9974228205434913,0.8851670774089341,0.6970655381679535,0.3897973418235779,0.6978163719177246,0.5166692733764648,4835.41
82,195413,128206,51126,84750,0.6038366103349927,0.6974975282246406,0.6472965408044625,366579,93109,7935,1265,0.797451749882529,0.9965610421809246,0.8859572802018533,0.6990603566169739,0.39074997007846834,0.6987705826759338,0.5047734379768372,4864.18
83,164581,114970,64362,115582,0.5887333617121742,0.5874473074602999,0.5880896314903683,366992,95363,5681,852,0.7937450660206984,0.9976838007416188,0.884106099862804,0.7046115636825562,0.38360962420701983,0.7082651257514954,0.5437739491462708,4892.72
84,214350,134181,45151,65813,0.6150098556512907,0.7650903224194486,0.6818897587697672,366909,94303,6741,935,0.7955322064473604,0.9974581616119876,0.8851247684113015,0.7186213314533234,0.3931186333298683,0.6974398493766785,0.5095236897468567,4921.1
85,178334,121096,58236,101829,0.5955782653708713,0.6365365876293444,0.6153766522370009,366785,94099,6945,1059,0.7958293193081122,0.9971210621894063,0.8851758357386259,0.6967799305915833,0.3923338368535042,0.7018537521362305,0.5186803936958313,4950.68
86,189842,125461,53871,90321,0.6020938589230043,0.6776126754782038,0.6376249861453047,365452,92855,8189,2392,0.7973956321854129,0.9934972433966572,0.8847099380137529,0.7050996065139771,0.39565457552671435,0.7035729289054871,0.5081549286842346,4979.27
87,196635,134538,44794,83528,0.5937531139313893,0.7018592747793249,0.6432959943468076,366567,93365,7679,1277,0.7970026003844046,0.9965284196561586,0.8856671370032473,0.7019686996936798,0.3876282170414925,0.7006428837776184,0.5129468441009521,5008.13
88,184479,122586,56746,95684,0.6007815934736945,0.658470247677245,0.6283045086405963,366632,93500,7544,1212,0.796797440734398,0.9967051249986407,0.8856102109239881,0.7055843293666839,0.3878070652484894,0.705555260181427,0.5191519856452942,5037.44
89,184490,122594,56738,95673,0.6007802425395006,0.6585095105349386,0.6283216431927281,366732,94039,7005,1112,0.7959094647883656,0.9969769793716902,0.8851686247533535,0.7032664835453033,0.39143282175064087,0.7056832909584045,0.5169636607170105,5066.44
90,167098,116383,62949,113065,0.5894504393592516,0.5964313631707256,0.5929203539823008,365856,93016,8028,1988,0.7972942345577851,0.9945955350637771,0.8850826644216393,0.7191168904304505,0.39561597853899,0.7116928100585938,0.5141727924346924,5096.14
91,201229,132852,46480,78934,0.6023359604407315,0.718256871892434,0.6552086792870586,365521,92487,8557,2323,0.7980668459939564,0.9936848229140613,0.8851973477087904,0.7007863283157348,0.3912399113178253,0.6989126205444336,0.5114607810974121,5124.88
92,180610,121336,57996,99553,0.5981533121816484,0.6446604298212112,0.6205367036070564,366509,93145,7899,1335,0.7973584478760111,0.9963707441197899,0.885824497461021,0.7043410122394562,0.38660343140363695,0.710189700126648,0.5293927788734436,5154.13
93,175661,119350,59982,104502,0.5954388141459132,0.62699571320981,0.6108099462075823,366755,93694,7350,1089,0.7965160093734593,0.9970395058774916,0.8855682711311095,0.7091167271137238,0.3934471562504768,0.7083285450935364,0.5156302452087402,5182.3
94,178004,120219,59113,102159,0.5968821988914336,0.6353587018985376,0.6155197394127797,364798,91876,9168,3046,0.7988149095415986,0.9917193157969139,0.8848757698437149,0.7137262940406799,0.3841818943619728,0.7112035751342773,0.5302664041519165,5210.0
95,161351,107640,71692,118812,0.5998379127926213,0.5759183047011918,0.5876347982533133,364515,92834,8210,3329,0.7970171575755058,0.990949967921184,0.8834660497604804,0.7087365508079528,0.38891694843769076,0.71425461769104,0.539173424243927,5239.41
96,183858,123041,56291,96305,0.5990830859663928,0.6562536808929088,0.6263665507220703,366862,93897,7147,982,0.7962123366011299,0.9973303900566545,0.8854952250957334,0.7212794542312622,0.38570295870304105,0.708122730255127,0.5133689045906067,5268.99
97,182787,122013,57319,97376,0.5996948818897638,0.652430906293836,0.6249523474134262,366465,93011,8033,1379,0.7975715815407116,0.9962511281956482,0.8859087173040662,0.7087703347206116,0.3849708646535873,0.7094011902809143,0.5149023532867432,5297.37
